time,precipIntensity,temperature,apparentTemperature,dewPoint,windSpeed,cloudCover,uvIndex
1412064000,0,66.17,66.43,61.18,0.04,0.96,0
1412067600,0,65.8,66.03,60.84,0.04,1,0
1412071200,0,65.23,65.41,60.29,0.07,0.97,0
1412074800,0,65,65.22,60.59,0.09,0.88,0
1412078400,0,65.33,65.55,60.63,0.21,0.93,0
1412082000,0,66.78,67.01,61.08,0.39,0.83,1
1412085600,0,67.97,68.02,60.01,1,0.87,2
1412089200,0,69.13,69.13,59.43,1.24,0.9,3
1412092800,0,68.59,68.59,59.59,2.49,1,3
1412096400,0,67.95,68.03,60.22,3.27,1,3
1412100000,0,67.16,67.3,60.53,3.64,1,3
1412103600,0,66.89,66.98,60.08,3.27,1,2
1412107200,0,66.93,67.02,60.07,3.17,1,2
1412110800,0,67.08,67.13,59.81,2.51,0.96,1
1412114400,0,66.38,66.4,59.4,1.95,0.89,0
1412118000,0,65.23,65.23,59.03,1.84,0.93,0
1412121600,0,64.62,64.63,58.92,1.72,0.96,0
1412125200,0,64.21,64.21,58.65,2.02,0.99,0
1412128800,0,63.87,63.87,58.46,2.03,0.93,0
1412132400,0,63.84,63.84,58.39,2.18,1,0
