bin_time,company,week_day,sunny,windy,rainy,cloudy,temp,dew_point,uv_index,precip_intensity,wind_speed,cloud_cover,apparent_temperature,bin_cnt,time_of_day
373.0,citi,5,1.0,0.0,0.0,0.0,0.8453166226912929,0.692328398384926,0.8888888888888888,0.0,0.5144429160935351,0.29,0.7780026307801275,216,13.0
374.0,citi,5,1.0,0.0,0.0,0.0,0.849604221635884,0.7064602960969045,0.7777777777777778,0.0,0.515818431911967,0.31,0.781948800971365,256,14.0
375.0,citi,5,1.0,0.0,0.0,0.0,0.848834652594547,0.7251682368775236,0.6666666666666666,0.0,0.5804676753782668,0.35,0.7812405140139633,266,15.0
376.0,citi,5,0.0,0.0,0.0,1.0,0.8457563764291998,0.7380888290713326,0.4444444444444444,0.0,0.5116918844566714,0.4,0.778407366184357,253,16.0
377.0,citi,5,1.0,0.0,0.0,0.0,0.8598284960422163,0.7487213997308211,0.2222222222222222,0.0,0.4635488308115544,0.35,0.7913588991197005,259,17.0
378.0,citi,5,1.0,0.0,0.0,0.0,0.8549912049252418,0.7442799461641992,0.1111111111111111,0.0,0.38239339752407153,0.21,0.7869068096731762,216,18.0
379.0,citi,5,1.0,0.0,0.0,0.0,0.8397097625329816,0.7576043068640647,0.0,0.0,0.34938101788170567,0.27,0.7728422543762016,191,19.0
380.0,citi,6,0.0,0.0,0.0,1.0,0.8138742304309587,0.7660834454912517,0.0,0.0,0.1939477303988996,0.41,0.7490640493777193,120,20.0
381.0,citi,6,1.0,0.0,0.0,0.0,0.7922163588390502,0.7648721399730821,0.0,0.0,0.10591471801925723,0.31,0.7291308307194172,81,21.0
382.0,citi,6,0.0,0.0,0.0,1.0,0.7796833773087072,0.7713324360699866,0.0,0.0,0.1031636863823934,0.42,0.7175958716988768,62,22.0
383.0,citi,6,0.0,0.0,0.0,1.0,0.7758355321020228,0.7617765814266487,0.0,0.0,0.0577716643741403,0.57,0.7140544369118688,73,23.0
384.0,citi,6,0.0,0.0,0.0,1.0,0.7681398416886545,0.7655450874831764,0.0,0.0,0.059147180192572216,0.58,0.7069715673378529,58,0.0
385.0,citi,6,0.0,0.0,0.0,1.0,0.7584652594547053,0.770121130551817,0.0,0.0,0.07152682255845944,0.43,0.6980673884448042,44,1.0
386.0,citi,6,0.0,0.0,0.0,1.0,0.7554969217238346,0.769179004037685,0.0,0.0,0.13067400275103164,0.61,0.6953354244662552,18,2.0
387.0,citi,6,0.0,0.0,0.0,1.0,0.7510993843447669,0.7615074024226111,0.0,0.0,0.18707015130674004,0.81,0.6912880704239602,13,3.0
388.0,citi,6,0.0,0.0,0.0,1.0,0.7406552330694812,0.7602960969044416,0.0,0.0,0.15405777166437418,0.49,0.6816756045735102,6,4.0
389.0,citi,6,1.0,0.0,0.0,0.0,0.7309806508355321,0.7652759084791386,0.0,0.0,0.13892709766162312,0.09,0.6727714256804613,4,5.0
390.0,citi,6,1.0,0.0,0.0,0.0,0.717458223394899,0.7676985195154779,0.0,0.0,0.15543328748280605,0.14,0.6603258120004047,9,6.0
391.0,citi,6,0.0,0.0,0.0,1.0,0.7261433597185576,0.7816958277254374,0.0,0.0,0.17744154057771666,0.74,0.668319336233937,22,7.0
392.0,citi,6,0.0,0.0,0.0,1.0,0.7408751099384345,0.7951547779273217,0.1111111111111111,0.0,0.27510316368638243,0.81,0.6818779722756249,27,8.0
393.0,citi,6,0.0,0.0,0.0,1.0,0.7413148636763414,0.8053835800807537,0.2222222222222222,0.009745533297238766,0.2379642365887208,0.86,0.6826874430840838,49,9.0
394.0,citi,6,0.0,0.0,0.0,1.0,0.768249780123131,0.8232839838492598,0.3333333333333333,0.010828370330265295,0.3177441540577717,0.72,0.7086916928058282,100,10.0
395.0,citi,6,0.0,0.0,0.0,1.0,0.8133245382585753,0.8449528936742935,0.5555555555555556,0.0,0.5130674002751032,0.53,0.7514924618030961,154,11.0
396.0,citi,6,0.0,0.0,0.0,1.0,0.8415787159190853,0.849663526244953,0.5555555555555556,0.0,0.422283356258597,0.75,0.77790144692907,191,12.0
397.0,citi,6,0.0,0.0,0.0,1.0,0.856420404573439,0.8528936742934051,0.5555555555555556,0.0,0.4731774415405777,0.81,0.7918648183749875,209,13.0
398.0,citi,6,0.0,0.0,0.0,1.0,0.8657651715039578,0.8355316285329745,0.5555555555555556,0.0,0.4759284731774416,0.75,0.7992512395021755,235,14.0
399.0,citi,6,0.0,0.0,0.0,1.0,0.8855540897097626,0.811978465679677,0.5555555555555556,0.0,0.592847317744154,0.72,0.8229282606496003,257,15.0
400.0,citi,6,0.0,0.0,0.0,1.0,0.8912708883025505,0.7928667563930013,0.4444444444444444,0.0,0.5639614855570839,0.59,0.8241424668622889,213,16.0
401.0,citi,6,0.0,0.0,0.0,1.0,0.8890721196130168,0.7736204576043069,0.2222222222222222,0.0,0.5804676753782668,0.56,0.8200951128199939,202,17.0
402.0,citi,6,0.0,0.0,0.0,1.0,0.8822559366754618,0.7647375504710633,0.1111111111111111,0.0,0.4965612104539202,0.63,0.8147323687139533,171,18.0
403.0,citi,6,1.0,0.0,0.0,0.0,0.8641160949868074,0.75814266487214,0.0,0.0,0.4552957359009629,0.37,0.7953050693109379,185,19.0
404.0,citi,0,1.0,0.0,0.0,0.0,0.841358839050132,0.7582772543741589,0.0,0.0,0.4002751031636864,0.35,0.7743600121420622,127,20.0
405.0,citi,0,1.0,0.0,0.0,0.0,0.8167326297273528,0.7550471063257066,0.0,0.0,0.3136176066024759,0.17,0.751694829505211,91,21.0
406.0,citi,0,1.0,0.0,0.0,0.0,0.7948548812664908,0.753835800807537,0.0,0.0,0.28198074277854196,0.07,0.731559243144794,75,22.0
407.0,citi,0,1.0,0.0,0.0,0.0,0.7779243623570802,0.7550471063257066,0.0,0.0,0.33425034387895464,0.0,0.715976930081959,47,23.0
408.0,citi,0,1.0,0.0,0.0,0.0,0.760004397537379,0.7511440107671602,0.0,0.0,0.3053645116918845,0.0,0.6994839623596074,23,0.0
409.0,citi,0,1.0,0.0,0.0,0.0,0.7453825857519789,0.7430686406460296,0.0,0.0,0.22145804676753786,0.0,0.686026510168977,16,1.0
410.0,citi,0,1.0,0.0,0.0,0.0,0.7270228671943711,0.7363391655450875,0.0,0.0,0.16781292984869325,0.0,0.669128807042396,6,2.0
411.0,citi,0,1.0,0.0,0.0,0.0,0.7122911169744944,0.735935397039031,0.0,0.0,0.1733149931224209,0.0,0.6555701710007084,2,3.0
412.0,citi,0,1.0,0.0,0.0,0.0,0.701297273526825,0.7332436069986541,0.0,0.0,0.14855570839064652,0.0,0.6454517858949712,2,4.0
413.0,citi,0,1.0,0.0,0.0,0.0,0.6885444151275286,0.7335127860026918,0.0,0.0,0.15405777166437418,0.0,0.6337144591723162,14,5.0
414.0,citi,0,1.0,0.0,0.0,0.0,0.6752418645558488,0.7289367429340511,0.0,0.0,0.07152682255845944,0.08,0.6214712131943743,45,6.0
415.0,citi,0,1.0,0.0,0.0,0.0,0.6707343887423043,0.7343203230148049,0.0,0.0,0.10178817056396149,0.05,0.6173226753010219,122,7.0
416.0,citi,0,1.0,0.0,0.0,0.0,0.7139401934916447,0.7511440107671602,0.1111111111111111,0.0,0.2737276478679505,0.08,0.6570879287665689,239,8.0
417.0,citi,0,1.0,0.0,0.0,0.0,0.7458223394898857,0.7589502018842531,0.2222222222222222,0.0,0.35213204951856947,0.07,0.6864312455732066,190,9.0
418.0,citi,0,1.0,0.0,0.0,0.0,0.7804529463500439,0.7624495289367429,0.4444444444444444,0.0,0.30811554332874835,0.06,0.7183041586562784,92,10.0
419.0,citi,0,1.0,0.0,0.0,0.0,0.8107959542656114,0.7672947510094212,0.6666666666666666,0.0,0.34800550206327374,0.15,0.7462309015481129,96,11.0
420.0,citi,0,0.0,0.0,0.0,1.0,0.8298153034300793,0.7640646029609691,0.7777777777777778,0.0,0.38514442916093533,0.4,0.7637357077810382,98,12.0
421.0,citi,0,1.0,0.0,0.0,0.0,0.844547053649956,0.7598923283983849,0.7777777777777778,0.0,0.44016506189821186,0.34,0.7772943438227259,112,13.0
422.0,citi,0,1.0,0.0,0.0,0.0,0.859938434476693,0.7567967698519515,0.7777777777777778,0.0,0.5020632737276479,0.36,0.7914600829707579,100,14.0
423.0,citi,0,0.0,0.0,0.0,1.0,0.8710422163588392,0.7481830417227457,0.5555555555555556,0.0,0.5419532324621733,0.44,0.8016796519275524,94,15.0
424.0,citi,0,0.0,0.0,0.0,1.0,0.8788478452066842,0.7484522207267833,0.4444444444444444,0.0,0.4415405777166438,0.51,0.8088637053526258,123,16.0
425.0,citi,0,1.0,0.0,0.0,0.0,0.8835751978891822,0.7364737550471063,0.2222222222222222,0.0,0.43741403026134806,0.3,0.8132146109480928,178,17.0
426.0,citi,0,1.0,0.0,0.0,0.0,0.8777484608619174,0.7421265141318978,0.1111111111111111,0.0,0.343878954607978,0.22,0.807851866842052,225,18.0
427.0,citi,0,1.0,0.0,0.0,0.0,0.8663148636763413,0.7433378196500673,0.0,0.0,0.2393397524071527,0.1,0.7973287463320854,207,19.0
428.0,citi,1,1.0,0.0,0.0,0.0,0.8278364116094987,0.7569313593539705,0.0,0.0,0.10729023383768914,0.12,0.7619143984620055,159,20.0
429.0,citi,1,1.0,0.0,0.0,0.0,0.7989226033421285,0.7768506056527591,0.0,0.0,0.04951856946354883,0.19,0.7353030456339169,93,21.0
430.0,citi,1,1.0,0.0,0.0,0.0,0.781552330694811,0.7703903095558547,0.0,0.0,0.01788170563961486,0.19,0.7193159971668522,84,22.0
431.0,citi,1,1.0,0.0,0.0,0.0,0.76330255057168,0.7720053835800808,0.0,0.0,0.052269601100412656,0.13,0.7025194778913286,44,23.0
432.0,citi,1,1.0,0.0,0.0,0.0,0.7491204925241866,0.769179004037685,0.0,0.0,0.06189821182943604,0.16,0.6894667611049277,20,0.0
433.0,citi,1,1.0,0.0,0.0,0.0,0.7344986807387863,0.769179004037685,0.0,0.0,0.0577716643741403,0.26,0.6760093089142973,8,1.0
434.0,citi,1,1.0,0.0,0.0,0.0,0.7237247141600703,0.769179004037685,0.0,0.0,0.05639614855570839,0.29,0.6660932915106749,11,2.0
435.0,citi,1,0.0,0.0,0.0,1.0,0.7161389621811786,0.7683714670255721,0.0,0.0,0.09491059147180192,0.61,0.6591116057877163,1,3.0
,,,,,,,,,,,,,,0,4.0
437.0,citi,1,1.0,0.0,0.0,0.0,0.7051451187335093,0.7566621803499327,0.0,0.0,0.14993122420907842,0.14,0.6489932206819792,12,5.0
438.0,citi,1,1.0,0.0,0.0,0.0,0.6971196130167107,0.747913862718708,0.0,0.0,0.15955983493810177,0.18,0.641606799554791,50,6.0
439.0,citi,1,1.0,0.0,0.0,0.0,0.6994283201407212,0.7492597577388964,0.0,0.0,0.18294360385144431,0.11,0.6437316604269958,113,7.0
440.0,citi,1,1.0,0.0,0.0,0.0,0.7315303430079156,0.7644683714670255,0.1111111111111111,0.0,0.26409903713892713,0.14,0.6732773449357483,308,8.0
441.0,citi,1,1.0,0.0,0.0,0.0,0.7650615655233071,0.7829071332436071,0.2222222222222222,0.0,0.34112792297111416,0.15,0.7041384195082465,199,9.0
442.0,citi,1,1.0,0.0,0.0,0.0,0.7960642040457344,0.8047106325706596,0.4444444444444444,0.0,0.29573590096286106,0.26,0.7326722655064252,83,10.0
443.0,citi,1,1.0,0.0,0.0,0.0,0.8189313984168866,0.8254374158815613,0.6666666666666666,0.0,0.23383768913342504,0.26,0.7551350804411615,106,11.0
444.0,citi,1,1.0,0.0,0.0,0.0,0.8422383465259455,0.839300134589502,0.7777777777777778,0.0,0.24346629986244844,0.37,0.7776990792269554,73,12.0
445.0,citi,1,0.0,0.0,0.0,1.0,0.8630167106420406,0.8349932705248991,0.7777777777777778,0.0,0.20907840440165062,0.43,0.7967216432257411,71,13.0
446.0,citi,1,0.0,0.0,0.0,1.0,0.8667546174142481,0.8296096904441453,0.6666666666666666,0.0,0.25722145804676755,0.44,0.7997571587574623,89,14.0
447.0,citi,1,0.0,0.0,0.0,1.0,0.8763192612137203,0.8323014804845222,0.5555555555555556,0.0,0.29298486932599727,0.56,0.8089648892036831,86,15.0
448.0,citi,1,0.0,0.0,0.0,1.0,0.872911169744943,0.8489905787348587,0.4444444444444444,0.0,0.3535075653370014,0.55,0.8068400283314783,102,16.0
449.0,citi,1,0.0,0.0,0.0,1.0,0.8642260334212841,0.8511440107671602,0.2222222222222222,0.0,0.3878954607977992,0.61,0.7989476879490033,168,17.0
450.0,citi,1,0.0,0.0,0.0,1.0,0.8503737906772207,0.8598923283983849,0.1111111111111111,0.0,0.4332874828060523,0.46,0.7868056258221189,226,18.0
451.0,citi,1,1.0,0.0,0.0,0.0,0.8338830255057168,0.8655450874831764,0.0,0.0,0.3562585969738652,0.17,0.7721339674188,191,19.0
452.0,citi,2,1.0,0.0,0.0,0.0,0.8121152154793316,0.8646029609690444,0.0,0.0,0.2668500687757909,0.15,0.7522007487604979,124,20.0
453.0,citi,2,1.0,0.0,0.0,0.0,0.797273526824978,0.8611036339165545,0.0,0.0,0.18294360385144431,0.16,0.7384397450166954,102,21.0
454.0,citi,2,1.0,0.0,0.0,0.0,0.7854001759014952,0.8639300134589502,0.0,0.0,0.125171939477304,0.2,0.7280178083577862,88,22.0
455.0,citi,2,1.0,0.0,0.0,0.0,0.7757255936675462,0.8648721399730822,0.0,0.0,0.10866574965612105,0.34,0.7194171810179095,50,23.0
456.0,citi,2,1.0,0.0,0.0,0.0,0.7694591029023746,0.8646029609690444,0.0,0.0,0.06189821182943604,0.39,0.7137508853586968,24,0.0
457.0,citi,2,0.0,0.0,0.0,1.0,0.7594547053649956,0.8609690444145357,0.0,0.0,0.03576341127922972,0.51,0.704543154912476,12,1.0
458.0,citi,2,1.0,0.0,0.0,0.0,0.7512093227792437,0.857200538358008,0.0,0.0,0.03301237964236589,0.15,0.6967519983810584,10,2.0
459.0,citi,2,1.0,0.0,0.0,0.0,0.7416446789797713,0.8528936742934051,0.0,0.0,0.00687757909215956,0.29,0.6878478194880098,1,3.0
460.0,citi,2,0.0,0.0,0.0,1.0,0.7409850483729112,0.8531628532974428,0.0,0.0,0.004126547455295736,0.53,0.6873419002327229,1,4.0
461.0,citi,2,0.0,0.0,0.0,1.0,0.7418645558487248,0.8549125168236879,0.0,0.0,0.005502063273727648,0.78,0.6882525548922391,20,5.0
462.0,citi,2,0.0,0.0,0.0,1.0,0.7447229551451188,0.8574697173620458,0.0,0.0,0.011004126547455296,0.81,0.6910857027218456,61,6.0
463.0,citi,2,0.0,0.0,0.0,1.0,0.7530782761653475,0.8656796769851951,0.0,0.0,0.008253094910591473,0.81,0.6993827785085501,117,7.0
464.0,citi,2,0.0,0.0,0.0,1.0,0.7755057167985929,0.880349932705249,0.1111111111111111,0.0,0.019257221458046772,0.81,0.7207325710816554,286,8.0
465.0,citi,2,0.0,0.0,0.0,1.0,0.8032102022867195,0.8822341857335128,0.2222222222222222,0.0,0.0577716643741403,0.75,0.7457249822928261,196,9.0
466.0,citi,2,0.0,0.0,0.0,1.0,0.8354221635883905,0.8663526244952895,0.4444444444444444,0.0,0.13342503438789546,0.49,0.7736517251846605,89,10.0
467.0,citi,2,1.0,0.0,0.0,0.0,0.8620272647317503,0.8558546433378197,0.6666666666666666,0.0,0.12104539202200826,0.36,0.7972275624810281,101,11.0
468.0,citi,2,1.0,0.0,0.0,0.0,0.8804969217238348,0.849663526244953,0.7777777777777778,0.0,0.19944979367262725,0.38,0.8249519376707478,71,12.0
469.0,citi,2,0.0,0.0,0.0,1.0,0.8890721196130168,0.847913862718708,0.6666666666666666,0.0,0.2393397524071527,0.57,0.831528887989477,73,13.0
470.0,citi,2,1.0,0.0,0.0,0.0,0.8976473175021988,0.8325706594885599,0.7777777777777778,0.0,0.3535075653370014,0.37,0.8354750581807143,77,14.0
471.0,citi,2,1.0,0.0,0.0,0.0,0.8939094107299913,0.8258411843876178,0.6666666666666666,0.0,0.43878954607977994,0.33,0.8313265202873621,118,15.0
472.0,citi,2,1.0,0.0,0.0,0.0,0.8901715039577837,0.8144010767160161,0.4444444444444444,0.0,0.4745529573590097,0.32,0.8266720631387231,121,16.0
473.0,citi,2,1.0,0.0,0.0,0.0,0.8823658751099386,0.8129205921938089,0.2222222222222222,0.0,0.4030261348005503,0.26,0.8209045836284529,177,17.0
474.0,citi,2,1.0,0.0,0.0,0.0,0.8625769569041337,0.8043068640646029,0.1111111111111111,0.0,0.4635488308115544,0.11,0.7941920469493069,236,18.0
475.0,citi,2,1.0,0.0,0.0,0.0,0.8365215479331575,0.7977119784656798,0.0,0.0,0.4456671251719395,0.06,0.7699079226955379,222,19.0
476.0,citi,3,1.0,0.0,0.0,0.0,0.8111257695690414,0.8047106325706596,0.0,0.0,0.31911966987620355,0.23,0.7465344531012851,120,20.0
477.0,citi,3,1.0,0.0,0.0,0.0,0.7978232189973614,0.8172274562584119,0.0,0.0,0.23521320495185696,0.13,0.7349994940807447,94,21.0
478.0,citi,3,1.0,0.0,0.0,0.0,0.7889182058047495,0.823956931359354,0.0,0.0,0.15130674002751035,0.25,0.7276130729535566,81,22.0
479.0,citi,3,1.0,0.0,0.0,0.0,0.7836411609498681,0.8306864064602961,0.0,0.0,0.11829436038514443,0.21,0.723363351209147,64,23.0
480.0,citi,3,1.0,0.0,0.0,0.0,0.7796833773087072,0.8367429340511441,0.0,0.0,0.08528198074277854,0.33,0.7202266518263686,35,0.0
481.0,citi,3,0.0,0.0,0.0,1.0,0.7748460861917327,0.8376850605652759,0.0,0.0,0.05639614855570839,0.7,0.715976930081959,13,1.0
482.0,citi,3,0.0,0.0,0.0,1.0,0.7752858399296394,0.8419919246298789,0.0,0.0,0.06464924346629987,0.99,0.7167864008904179,14,2.0
483.0,citi,3,0.0,0.0,0.0,1.0,0.7689094107299912,0.8477792732166891,0.0,0.003789929615592853,0.07290233837689135,0.93,0.7116260244864919,2,3.0
484.0,citi,3,0.0,0.0,0.0,1.0,0.760773966578716,0.851278600269179,0.0,0.014618299945858148,0.012379642365887207,1.0,0.7046443387635334,1,4.0
485.0,citi,3,0.0,0.0,0.0,1.0,0.7503298153034301,0.8507402422611037,0.0,0.05143475906876015,0.01375515818431912,1.0,0.6953354244662552,10,5.0
486.0,citi,3,0.0,0.0,0.0,1.0,0.7447229551451188,0.8504710632570659,0.0,0.05035192203573362,0.011004126547455296,0.98,0.6902762319133866,36,6.0
487.0,citi,3,0.0,0.0,0.0,1.0,0.746811785400176,0.8542395693135936,0.0,0.0016242555495397941,0.005502063273727648,0.88,0.6926034604877062,110,7.0
488.0,citi,3,0.0,0.0,0.0,1.0,0.769349164467898,0.8679676985195155,0.1111111111111111,0.0,0.011004126547455296,0.75,0.7140544369118688,274,8.0
489.0,citi,3,0.0,0.0,0.0,1.0,0.7978232189973614,0.8745625841184389,0.2222222222222222,0.0,0.04951856946354883,0.53,0.7401598704846707,197,9.0
490.0,citi,3,0.0,0.0,0.0,1.0,0.8221196130167107,0.8681022880215343,0.3333333333333333,0.0,0.10866574965612105,0.83,0.7616108469088333,100,10.0
491.0,citi,3,0.0,0.0,0.0,1.0,0.8485048372911171,0.8652759084791387,0.5555555555555556,0.0,0.24346629986244844,0.61,0.7855914196094304,83,11.0
492.0,citi,3,0.0,0.0,0.0,1.0,0.8627968337730871,0.8589502018842531,0.5555555555555556,0.0,0.3094910591471802,0.75,0.7982394009916017,80,12.0
493.0,citi,3,0.0,0.0,0.0,1.0,0.8648856640281443,0.8662180349932705,0.5555555555555556,0.0,0.35213204951856947,0.76,0.8006678134169786,79,13.0
494.0,citi,3,0.0,0.0,0.0,1.0,0.867854001759015,0.8682368775235533,0.6666666666666666,0.0,0.4745529573590097,0.64,0.8036021450976425,62,14.0
495.0,citi,3,0.0,0.0,0.0,1.0,0.863896218117854,0.8585464333781965,0.4444444444444444,0.0,0.5488308115543329,0.75,0.7992512395021755,88,15.0
496.0,citi,3,0.0,0.0,0.0,1.0,0.8603781882146,0.8403768506056528,0.3333333333333333,0.0,0.5887207702888584,0.6,0.7945967823535364,133,16.0
497.0,citi,3,0.0,0.0,0.0,1.0,0.845646437994723,0.8258411843876178,0.2222222222222222,0.0,0.5392022008253096,0.75,0.7798239400991601,188,17.0
498.0,citi,3,0.0,0.0,0.0,1.0,0.8372911169744943,0.8184387617765815,0.1111111111111111,0.0,0.6066024759284733,0.42,0.7715268643124558,217,18.0
499.0,citi,3,0.0,0.0,0.0,1.0,0.8159630606860159,0.8130551816958277,0.0,0.0,0.4869325997248969,0.4,0.7514924618030961,190,19.0
500.0,citi,4,0.0,0.0,0.0,1.0,0.8025505716798593,0.8227456258411845,0.0,0.0,0.360385144429161,0.69,0.7398563189314986,136,20.0
501.0,citi,4,0.0,0.0,0.0,1.0,0.7951846965699209,0.845222072678331,0.0,0.0,0.29711141678129305,0.74,0.7351006779318021,101,21.0
502.0,citi,4,0.0,0.0,0.0,1.0,0.7892480211081795,0.8647375504710633,0.0,0.005414185165132647,0.32324621733149933,0.85,0.731559243144794,81,22.0
503.0,citi,4,0.0,0.0,0.0,1.0,0.7764951627088831,0.87442799461642,0.0,0.0752571737953438,0.2379642365887208,0.94,0.7211373064858848,12,23.0
504.0,citi,4,0.0,0.0,0.0,1.0,0.7586851363236589,0.8786002691790041,0.0,0.26800216567406604,0.05364511691884457,0.99,0.705656177274107,7,0.0
505.0,citi,4,0.0,0.0,1.0,0.0,0.7430738786279685,0.8687752355316285,0.0,0.5598267460747158,0.10591471801925723,1.0,0.6908833350197309,10,1.0
506.0,citi,4,0.0,0.0,0.0,1.0,0.7362576956904134,0.8619111709286676,0.0,0.2766648619382783,0.0811554332874828,0.92,0.684104016998887,1,2.0
507.0,citi,4,0.0,0.0,0.0,1.0,0.7327396657871593,0.8601615074024226,0.0,0.12669193286410396,0.08528198074277854,0.92,0.6808661337650511,2,3.0
508.0,citi,4,0.0,0.0,0.0,1.0,0.7327396657871593,0.8604306864064604,0.0,0.04493773687060097,0.06189821182943604,0.64,0.6808661337650511,1,4.0
509.0,citi,4,0.0,0.0,0.0,1.0,0.7330694810905894,0.8615074024226111,0.0,0.0027070925825663237,0.04264099037138927,0.82,0.6812708691692806,9,5.0
510.0,citi,4,0.0,0.0,0.0,1.0,0.7331794195250659,0.8629878869448184,0.0,0.0,0.06052269601100413,0.69,0.6815744207224527,46,6.0
511.0,citi,4,0.0,0.0,0.0,1.0,0.7365875109938435,0.8664872139973082,0.0,0.0,0.06464924346629987,0.77,0.684913487807346,100,7.0
512.0,citi,4,0.0,0.0,0.0,1.0,0.7493403693931399,0.8711978465679678,0.1111111111111111,0.0,0.1458046767537827,0.76,0.696650814530001,229,8.0
513.0,citi,4,0.0,0.0,0.0,1.0,0.7608839050131926,0.8654104979811574,0.2222222222222222,0.0,0.19944979367262725,0.82,0.7062632803804513,212,9.0
514.0,citi,4,0.0,0.0,0.0,1.0,0.774736147757256,0.8570659488559893,0.3333333333333333,0.0,0.18982118294360384,0.79,0.7177982394009916,98,10.0
515.0,citi,4,0.0,0.0,0.0,1.0,0.7814423922603343,0.845222072678331,0.4444444444444444,0.0,0.2943603851444292,0.92,0.7226550642517454,92,11.0
516.0,citi,4,0.0,0.0,0.0,1.0,0.7968337730870714,0.8440107671601615,0.4444444444444444,0.0,0.31636863823933975,0.98,0.7364160679955479,77,12.0
517.0,citi,4,0.0,0.0,0.0,1.0,0.8127748460861919,0.8504710632570659,0.5555555555555556,0.0,0.3094910591471802,0.88,0.7515936456541537,76,13.0
518.0,citi,4,0.0,0.0,0.0,1.0,0.8236587510993845,0.8550471063257067,0.4444444444444444,0.0,0.25722145804676755,0.93,0.7618132146109482,105,14.0
519.0,citi,4,0.0,0.0,0.0,1.0,0.8229991204925242,0.8567967698519515,0.4444444444444444,0.0,0.2049518569463549,1.0,0.7614084792067186,132,15.0
520.0,citi,4,0.0,0.0,0.0,1.0,0.8044195250659631,0.8465679676985195,0.3333333333333333,0.0,0.2902338376891334,1.0,0.7436001214206213,118,16.0
521.0,citi,4,0.0,0.0,0.0,1.0,0.7923262972735268,0.8425302826379543,0.2222222222222222,0.0,0.265474552957359,1.0,0.7322675301021957,142,17.0
522.0,citi,4,0.0,0.0,0.0,1.0,0.7806728232189974,0.829878869448183,0.1111111111111111,0.0,0.2585969738651995,1.0,0.7205302033795405,165,18.0
523.0,citi,4,0.0,0.0,0.0,1.0,0.7782541776605102,0.8259757738896366,0.0,0.0,0.18844566712517197,1.0,0.7180006071031063,147,19.0
524.0,citi,5,0.0,0.0,0.0,1.0,0.7748460861917327,0.822207267833109,0.0,0.0,0.15818431911966988,1.0,0.7145603561671557,78,20.0
525.0,citi,5,0.0,0.0,0.0,1.0,0.7711081794195251,0.823014804845222,0.0,0.0,0.125171939477304,1.0,0.7112212890822626,56,21.0
526.0,citi,5,0.0,0.0,0.0,1.0,0.769019349164468,0.8242261103633917,0.0,0.0,0.0921595598349381,1.0,0.7095011636142872,58,22.0
527.0,citi,5,0.0,0.0,0.0,1.0,0.7661609498680739,0.8251682368775236,0.0,0.0,0.1361760660247593,1.0,0.7069715673378529,66,23.0
528.0,citi,5,0.0,0.0,0.0,1.0,0.760004397537379,0.8121130551816959,0.0,0.0,0.1953232462173315,0.7,0.7001922493170091,48,0.0
529.0,citi,5,0.0,0.0,0.0,1.0,0.75,0.8013458950201885,0.0,0.0,0.18844566712517197,0.65,0.6902762319133866,29,1.0
530.0,citi,5,0.0,0.0,0.0,1.0,0.742524186455585,0.7983849259757739,0.0,0.0,0.19119669876203577,0.68,0.6833957300414855,11,2.0
531.0,citi,5,0.0,0.0,0.0,1.0,0.7353781882145999,0.8034993270524899,0.0,0.0,0.2049518569463549,0.65,0.677324698978043,14,3.0
532.0,citi,5,1.0,0.0,0.0,0.0,0.7296613896218119,0.8129205921938089,0.0,0.0,0.17469050894085283,0.19,0.6730749772336335,7,4.0
533.0,citi,5,0.0,0.0,0.0,1.0,0.7270228671943711,0.818034993270525,0.0,0.0,0.15543328748280605,0.44,0.6712536679146008,10,5.0
534.0,citi,5,0.0,0.0,0.0,1.0,0.7262532981530344,0.8208613728129206,0.0,0.0,0.21045392022008255,0.71,0.6708489325103714,17,6.0
535.0,citi,5,0.0,0.0,0.0,1.0,0.7271328056288479,0.8248990578734859,0.0,0.0,0.19807427785419532,0.74,0.6720631387230598,24,7.0
536.0,citi,5,0.0,0.0,0.0,1.0,0.7384564643799473,0.829878869448183,0.1111111111111111,0.0,0.25997248968363135,0.72,0.6826874430840838,58,8.0
537.0,citi,5,0.0,0.0,0.0,1.0,0.7565963060686015,0.8293405114401077,0.2222222222222222,0.0,0.42778541953232463,0.83,0.6987756754022059,109,9.0
538.0,citi,5,0.0,0.0,0.0,1.0,0.766490765171504,0.8255720053835801,0.3333333333333333,0.0,0.4305364511691885,0.88,0.7073763027420823,137,10.0
539.0,citi,5,0.0,0.0,0.0,1.0,0.7718777484608619,0.8219380888290714,0.4444444444444444,0.0,0.42503438789546083,1.0,0.7119295760396641,193,11.0
540.0,citi,5,0.0,0.0,0.0,1.0,0.7777044854881267,0.8201884253028264,0.4444444444444444,0.0,0.3975240715268226,1.0,0.7169887685925327,220,12.0
541.0,citi,5,0.0,0.0,0.0,1.0,0.7844107299912049,0.8211305518169583,0.4444444444444444,0.0,0.44016506189821186,1.0,0.7231609835070323,209,13.0
542.0,citi,5,0.0,0.0,0.0,1.0,0.7927660510114336,0.8200538358008076,0.4444444444444444,0.0,0.2874828060522696,0.92,0.7307497723363351,228,14.0
543.0,citi,5,0.0,0.0,0.0,1.0,0.7965039577836412,0.8131897711978466,0.4444444444444444,0.0,0.29298486932599727,0.82,0.7334817363148841,227,15.0
